N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar year
14010896797,PFE,16,,,,,,,,,20.0,16.00,false,false,false,false,2011
14010896797,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896797,REC-F,7,,,,,,,,,0.0,7.00,false,true,false,false,2011
14010896797,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896799,Comp,3,,,,3,10,,,,0.0,4.75,false,false,false,false,2011
14010996980,BDD-A,,,,,,,,,,0.0,0,false,false,false,false,2011
14010996980,Comp,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896798,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896799,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896799,DIG,8.67,,,,,,,,,0.0,8.67,false,true,false,false,2011
14010896799,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896799,P_Log,8,,,,8,,,,,0.0,8.00,false,false,false,false,2011
14010896799,RES,9.5,,,,6.5,,,,,0.0,8.48,false,false,false,false,2011
14010896799,SYS E,8,,,,7.5,12,,,,0.0,8.88,false,false,false,false,2011
14010896799,Th_Gr,12,,,,10.5,,,,,4.0,11.49,false,false,false,false,2011
14010996982,Comp,7.5,,,,9,11,,,,0.0,8.75,false,false,false,false,2011
14010996982,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996982,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996982,I G C,9.5,,,,,,,,,0.0,9.50,false,true,false,false,2011
14010996982,P_Log,4.5,,,,8,,,,,0.0,5.69,false,false,false,false,2011
14010996982,RES,12.5,,,,12.25,,,,,6.0,12.42,false,false,false,false,2011
14010996982,SYS E,3.5,6.25,,,10,11,,,,0.0,8.38,false,false,true,false,2011
14010996982,Th_Gr,13.5,,,,11.5,,,,,4.0,12.82,false,false,false,false,2011
14010996982,BDD-A,10.69,,,,,,,,,5.0,10.69,false,true,false,false,2011
14010996982,PFE,13.5,,,,,,,,,20.0,13.50,false,false,false,false,2011
14010996982,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996982,REC-F,12,,,,,,,,,5.0,12.00,false,true,false,false,2011
14010996982,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996983,Comp,5,10,,,6.5,10,,,,0.0,9.13,false,false,true,false,2011
14010996983,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,P_Log,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,PFE,,,,,,,,,,0.0,0,false,false,false,false,2011
14010996980,PROGP,,,,,,,,,,0.0,0,false,false,false,false,2011
14010996980,REC-F,,,,,,,,,,0.0,0,false,false,false,false,2011
14010996980,RES,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996980,SYS E,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896802,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996983,DIG,9.67,10,,,,,,,,4.0,10.00,false,true,true,false,2011
14010996983,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996983,P_Log,7,12.5,,,10,,,,,4.0,11.65,false,false,true,false,2011
14010996983,RES,2.25,4,,,6,,,,,0.0,4.68,false,false,true,false,2011
14010996983,SYS E,4,10,,,7.25,10,,,,0.0,9.32,false,false,true,false,2011
14010996983,Th_Gr,10,,,,11,,,,,4.0,10.34,false,false,false,false,2011
14010996983,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996983,PFE,15.5,,,,,,,,,20.0,15.50,false,false,false,false,2011
14010996983,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996983,REC-F,10,,,,,,,,,5.0,10.00,false,true,false,false,2011
14010996983,SYS-D,6,,,,,,,,,0.0,6.00,false,true,false,false,2011
14010996984,Comp,8.5,,,,8.75,10,,,,0.0,8.94,false,false,false,false,2011
14010996984,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996984,DIG,12,,,,,,,,,4.0,12.00,false,true,false,false,2011
14010996984,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996984,P_Log,12,,,,13,,,,,4.0,12.34,false,false,false,false,2011
14010996984,RES,4,,,,9.25,,,,,0.0,5.79,false,false,false,false,2011
14010996984,SYS E,7.25,,,,10,10.5,,,,0.0,8.75,false,false,false,false,2011
14010996984,Th_Gr,10,,,,11,,,,,4.0,10.34,false,false,false,false,2011
14010996984,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996984,PFE,17,,,,,,,,,20.0,17.00,false,false,false,false,2011
14010996984,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996984,REC-F,10.5,,,,,,,,,5.0,10.50,false,true,false,false,2011
14011097370,ALG1,6,4,,,11.5,,,,,0.0,7.87,false,false,false,false,2011
14011097370,Analy,6,7,,,12,,,,,0.0,8.70,false,false,true,false,2011
14011097370,Elect,13,,,,12,,,,,3.0,12.66,false,false,false,false,2011
14011097370,info,6.5,9.25,,,6.5,12.5,,,,0.0,9.38,false,false,true,false,2011
14011097370,Mecaq,8,,,,14,,,,,3.0,10.04,false,false,false,false,2011
14011097370,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011097370,His-s,5,3,,,,,,,,0.0,5.00,false,false,false,false,2011
14011097370,Info2,4,6.75,,,6.5,14,,,,0.0,8.50,false,false,true,false,2011
14011097370,STRM,9,7,,,10,,,,,0.0,9.34,false,false,false,false,2011
14011097372,P-L,9.5,,,,11,,,,,4.0,10.01,false,false,false,false,2011
14011097372,SD,10,,,,10.75,14,,,,5.0,11.19,false,false,false,false,2011
14011097372,T-L,9.5,,,,9.5,,,,,0.0,9.50,false,false,false,false,2011
14011097375,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097377,ALGO,10,,,,14.1,12.4,,,,5.0,11.63,false,false,false,false,2011
14011097377,AN,17.75,,,,13.5,,,,,4.0,16.31,false,false,false,false,2011
14011097377,ANG,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011097377,ARCH,12.5,,,,13,,,,,5.0,12.67,false,false,false,false,2011
14011097377,ITM,8,,,,,,,,,0.0,8.00,false,false,false,false,2011
14011097377,L-M,12,,,,14.25,,,,,4.0,12.77,false,false,false,false,2011
14011097377,P-S,7,,,,11,,,,,0.0,8.36,false,false,false,false,2011
14011097377,SI,9,,,,10,,,,,0.0,9.34,false,false,false,false,2011
14011097377,Algo2,13,,,,9.4,11.2,,,,5.0,11.65,false,false,false,false,2011
14011097377,ANG2,10.5,,,,,,,,,2.0,10.50,false,false,false,false,2011
14011097377,B-D,7.75,,,,8,13,,,,0.0,9.13,false,false,false,false,2011
14011097377,G-L,15.5,,,,13,,,,,4.0,14.65,false,false,false,false,2011
14011097377,P-L,10,,,,11,,,,,4.0,10.34,false,false,false,false,2011
14011097377,SD,5,,,,13.75,11,,,,0.0,8.69,false,false,false,false,2011
14011097377,T-L,6,,,,6,,,,,0.0,6.00,false,false,false,false,2011
14010896807,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896807,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ARCH,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,SI,,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14010997029,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997029,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997029,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997029,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997029,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997029,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010996984,SYS-D,7.25,,,,,,,,,0.0,7.25,false,true,false,false,2011
14010997046,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997046,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997046,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097656,MADN,13.5,,,,,11,,,,5.5,12.50,false,false,false,false,2011
14010896809,AN,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,P-S,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,L-M,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ANG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,Algo2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,B-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,T-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,G-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896809,ALG1,,,,,11,,,,,0.0,3.74,false,false,false,false,2011
14010896809,info,,,,,12,14.5,,,,0.0,6.63,false,false,false,false,2011
14010896809,Mecaq,,,,,11,,,,,0.0,3.74,false,false,false,false,2011
14010896809,Elect,,,,,16,,,,,0.0,5.44,false,false,false,false,2011
14010896809,Algé2,,,,,10,,,,,0.0,3.40,false,false,false,false,2011
14010896809,CF,,,,,9,,,,,0.0,3.06,false,false,false,false,2011
14010896809,STRM,,,,,10,,,,,0.0,3.40,false,false,false,false,2011
14010997034,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997034,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997035,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896813,Algo2,,,,,0,0.67,,,,0.0,0.17,false,false,false,false,2011
14010896813,B-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896813,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896813,T-L,,,,,10.5,,,,,0.0,3.57,false,false,false,false,2011
14010896813,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896813,G-L,,,,,12,,,,,0.0,4.08,false,false,false,false,2011
14010997036,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997036,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997037,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896814,ANGn2,15,,,,,,,,,2.5,15.00,false,false,false,false,2011
14011097373,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Elect,,,,,13,,,,,0.0,4.42,false,false,false,false,2011
14011097373,info,,,,,,0,,,,0.0,0.00,false,false,false,false,2011
14011097373,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,STRM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097373,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097375,ALG1,10,,,,12,,,,,3.0,10.68,false,false,false,false,2011
14011097375,Elect,7.5,,,,15,,,,,3.0,10.05,false,false,false,false,2011
14011097375,info,6.5,6,,,5,13,,,,0.0,7.75,false,false,false,false,2011
14011097375,Mecaq,3,12,,,13,,,,,3.0,12.34,false,false,true,false,2011
14011097375,Agl,16.5,,,,,,,,,2.0,16.50,false,false,false,false,2011
14011097375,His-s,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011097375,Info2,5.25,,,,5,13.5,,,,0.0,7.25,false,false,false,false,2011
14011097379,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097379,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097382,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097382,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ALG1,,,,,8,,,,,0.0,2.72,false,false,false,false,2011
14010896817,info,,,,,10,12,,,,0.0,5.50,false,false,false,false,2011
14010896817,Mecaq,,,,,6,,,,,0.0,2.04,false,false,false,false,2011
14010896817,Chim,,,,,12,,,,,0.0,4.08,false,false,false,false,2011
14010896817,STRM,,,,,10,,,,,0.0,3.40,false,false,false,false,2011
14010896817,Info2,,,,,10,15.5,,,,0.0,6.38,false,false,false,false,2011
14010896817,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896817,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997038,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997039,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997039,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997039,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997039,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010997039,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896818,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
