tempd_id,bac_id,student_id,bac_year,highshcool_path,bac_avg,bac_feedback
6384,09/8009965,14010996975,2009,G11,10.31,Passable
6388,12/8054131,14011298696,2012,5,13.42,A.Bien
6392,09/8012519,14010996976,2009,G11,10.05,Passable
6396,09/8013118,14010996978,2009,5,11.19,Passable
6400,09/8046949,14010996979,2009,G05,11.52,Passable
6404,09/8007898,14010996980,2009,G11,11.95,Passable
6408,12/8009392,14011298697,2012,5,12.61,A.Bien
6412,07/8011175,14010996982,2007,G05,11.17,Passable
6416,09/8042507,14010996983,2009,G11,10.88,Passable
6420,09/8007916,14010996984,2009,G11,10.65,Passable
6424,06/8009162,14010996985,2006,G05,11.48,Passable
6428,06/8008759,14010996986,2006,G05,11.26,Passable
6432,06/8009170,14010996987,2006,G05,11.09,Passable
6436,05/8002542,14010996988,2005,G05,11.91,Passable
6440,06/8009203,14010996989,2006,G05,12.45,A.Bien
6444,06/8022801,14010996990,2006,G05,10.34,Passable
6448,06/8011748,14010996991,2006,G05,10.87,Passable
6452,06/8009070,14010996992,2006,G05,12.77,A.Bien
6456,06/8015829,14010996993,2006,G05,12.22,A.Bien
6460,06/8009634,14010996994,2006,G05,10.89,Passable
6464,06/8061572,14010996996,2006,G05,12.15,A.Bien
6468,12/8012917,14011298698,2012,5,11.5,Passable
6472,06/8009301,14010996997,2006,G05,12.09,A.Bien
6476,06/8009040,14010996999,2006,G05,12.24,A.Bien
6480,04/8004610,14010997000,2004,G05,12.39,A.Bien
6484,06/8064317,14010997001,2006,G05,10.82,Passable
6488,06/8008829,14010996998,2006,G05,12.05,A.Bien
6492,06/8018545,14010997002,2006,G05,11.25,Passable
6496,06/8008956,14010997003,2006,G05,12.55,A.Bien
6500,06/,14010997004,2006,G05,10.41,Passable
6504,06/8008094,14010997006,2006,G05,11.15,Passable
6508,06/8011659,14010997007,2006,G05,10.75,Passable
6512,06/802259,14010997009,2006,G05,10.81,Passable
6516,06/8009441,14010997010,2006,G05,10.75,Passable
6520,06/8021989,14010997011,2006,G05,10.4,Passable
6524,12/8021287,14011298699,2012,5,10.94,Passable
6528,12/8009464,14011298700,2012,5,10.39,Passable
6532,06/8008918,14010997013,2006,G05,11.45,Passable
6536,06/8012761,14010997014,2006,G05,11.57,Passable
6540,06/8008835,14010997015,2006,G05,11.31,Passable
6544,06/8013961,14010997016,2006,G05,11.64,Passable
6548,06/8008803,14010997018,2006,G05,12.95,A.Bien
6552,06/1075,14010997020,2006,G05,12.79,A.Bien
6556,06/1927,14010997022,2006,G05,14.12,Bien
6560,06/8009265,14010997023,2006,G05,11.32,Passable
6564,06/8009417,14010997024,2006,G05,11.0,Passable
6568,12/8012572,14011298701,2012,5,11.78,Passable
6572,07/8061574,14010997025,2007,G05,11.85,Passable
6576,03/2073615,14010997027,2003,G05,10.82,Passable
6580,09/8044348,14010997029,2009,G08,10.49,Passable
6584,12/8015805,14011298702,2012,5,11.16,Passable
6588,12/8011831,14011298703,2012,5,12.27,A.Bien
6592,06/8013733,14010997030,2006,G05,11.27,Passable
6596,06/8013916,14010997031,2006,G05,12.23,A.Bien
6600,09/7050878,14010997034,2009,G06,11.38,Passable
6604,08/8008188,14010997035,2008,G05,11.35,Passable
6608,06/8008952,14010997032,2006,G05,11.64,Passable
6612,09/8010218,14010997036,2009,G06,10.06,Passable
6616,09/8010223,14010997037,2009,G05,10.44,Passable
6620,07/8013450,14010997038,2007,G05,10.78,Passable
6624,09/8046958,14010997039,2009,G05,10.92,Passable
6628,09/8016011,14010997043,2009,G05,10.39,Passable
6632,09/8042510,14010997044,2009,5,11.22,Passable
6636,09/8012638,14010997045,2009,G07,10.79,Passable
6640,08/8010688,14010997046,2008,G08,10.52,Passable
6644,06/8017624,14010997048,2006,G04,13.21,A.Bien
6648,12/8054980,14011298704,2012,5,12.64,A.Bien
6652,06/9075409,14010997051,2006,G05,11.22,Passable
6656,08/8062723,14010997053,2008,G10,13.92,A.Bien
6660,07/8013409,14010997056,2007,G05,10.4,Passable
6664,05/8003886,14010997057,2005,G05,12.9,A.Bien
6668,10/8011367,14011097209,2010,G07,11.45,Passable
6672,06/8022960,14010997058,2006,G05,11.35,Passable
6676,09/8010161,14010997060,2009,G07,11.72,Passable
6680,07/8017309,14010997062,2007,G05,11.5,Passable
6684,12/8009444,14011298705,2012,5,13.02,A.Bien
6688,10/8012115,14011097211,2010,5,11.2,Passable
6692,12/8009458,14011298706,2012,5,10.19,Passable
6696,12/8016297,14011298707,2012,5,12.15,A.Bien
6700,12/8008801,14011298708,2012,5,12.07,A.Bien
6704,05/125646,14010696402,2005,G05,16.0,T.Bien
6708,06/8009504,14010696406,2006,G05,11.15,Bien
6712,11/8008243,14011197795,2011,5,12.45,A.Bien
6716,12/8008414,14011298709,2012,5,12.13,A.Bien
6720,12/8009448,14011298710,2012,5,10.18,Passable
6724,06/8009464,14010696407,2006,G05,11.71,Passable
6728,06/8022553,14010696408,2006,G05,11.68,Passable
6732,06/8009162,14010696409,2006,G05,11.48,Passable
6736,06/8009632,14010696410,2006,G05,11.7,Assez bien
6740,06/8013936,14010696411,2006,G05,10.52,Passable
6744,06/8009655,14010696412,2006,G05,12.11,Assez bien
6748,06/8224130,14010696413,2006,G05,11.29,Passable
6752,06/8061335,14010696414,2006,G05,11.41,Passable
6756,06/8009170,14010696415,2006,G05,11.09,Passable
6760,06/8009486,14010696416,2006,G05,12.2,Assez bien
6764,06/8009040,14010696417,2006,G05,12.24,Assez bien
6768,05/8002542,14010696418,2005,G05,11.93,Passable
6772,06/8061256,14010696419,2006,G05,11.92,Passable
6776,06/8021954,14010696420,2006,G05,11.46,Passable
6780,06/8012741,14010696421,2006,G05,10.99,Passable
6784,06/8014003,14010696422,2006,G05,10.61,Passable
6788,06/8018439,14010696423,2006,G05,10.52,Passable
6792,10/8008893,14011097215,2010,G18,13.95,A.Bien
6796,06/8009486,14010696434,2006,G05,12.2,A.Bien
6800,06/8061256,14010696437,2006,G05,11.92,Passable
6804,10/8013807,14011097217,2010,G18,11.96,Passable
6808,10/804165,14011097484,2010,5,10.74,Passable
6812,10/8013621,14011097222,2010,5,12.76,A.Bien
6816,06/8061731,14010696447,2006,G07,10.37,Passable
6820,06/8016061,14010696449,2006,G05,11.54,Passable
6824,10/8015615,14011097224,2010,G08,12.54,A.Bien
6828,10/8015478,14011097226,2010,5,10.28,Passable
6832,12/8009644,14011298711,2012,5,13.04,A.Bien
6836,10/8013720,14011097228,2010,5,14.26,Bien
6840,10/8008109,14011097230,2010,5,14.22,Bien
6844,10/8049084,14011097487,2010,5,12.25,A.Bien
6848,12/8009297,14011298712,2012,5,10.55,Passable
6852,12/8014214,14011298713,2012,5,11.53,Passable
6856,10/8014794,14011097234,2010,5,11.9,Passable
6860,10/8012014,14011097236,2010,5,10.78,Passable
6864,09/8010220,14011097238,2010,M 1,11.83,Passable
6868,12/8009807,14011298715,2012,5,10.19,Passable
6872,11/1043170,14011299186,2012,G18,12.63,A.Bien
6876,06/8010933,14010696481,2006,G05,11.49,Passable
6880,06/8009135,14010696492,2006,G05,12.37,A.Bien
6884,06/8009313,14010696498,2006,G05,11.44,Passable
6888,10/8017971,14011097242,2010,G05,10.25,Passable
6892,12/8009517,14011298716,2012,5,10.79,Passable
6896,06/8013983,14010696505,2006,G05,10.5,Passable
6900,10/8051367,14011097495,2010,5,11.1,Passable
6904,10/8008929,14011097246,2010,G18,13.75,A.Bien
6908,10/8008419,14011097248,2010,5,14.68,Bien
6912,12/8020595,14011298718,2012,5,12.48,A.Bien
6916,06/8009258,14010696529,2006,G05,10.64,Passable
6920,10/8008379,14011097250,2010,5,13.12,A.Bien
6924,10/8008211,14011097252,2010,5,10.88,Passable
6928,10/8015571,14011097254,2010,5,10.88,Passable
6932,10/8008756,14011097256,2010,5,14.35,Bien
6936,06/8009554,14010696540,2006,G05,12.76,A.Bien
6940,05/8009211,14010796545,2005,T13,10.51,Passable
6944,05/8065489,14010796547,2005,T13,10.0,Passable
6948,10/8010309,14011097258,2010,5,10.25,Passable
6952,12/8008750,14011298719,2012,5,12.15,A.Bien
6956,05/8009211,14010796554,2005,T13,11.91,Passable
6960,10/8011996,14011097262,2010,5,10.07,Passable
6964,12/8009639,14011298720,2012,5,10.04,Passable
6968,12/8009182,14011298721,2012,5,13.39,A.Bien
6972,02/809316,14010796560,2002,G06,10.8,Passable
6976,10/8008102,14011097264,2010,5,13.42,A.Bien
6980,10/8020036,14011097266,2010,5,14.8,Bien
6984,10/8008602,14011097268,2010,5,13.89,A.Bien
6988,10/8015574,14011097270,2010,5,11.43,Passable
6992,10/8052043,14011097320,2010,5,13.22,A.Bien
6996,10/8048981,14011097322,2010,5,12.08,A.Bien
7000,10/8008803,14011097323,2010,5,13.75,A.Bien
7004,10/8014587,14011097610,2010,5,10.96,Passable
7008,12/8009425,14011298722,2012,5,12.47,A.Bien
7012,10/8002248,14011097326,2010,N05,12.26,A.Bien
7016,10/8048987,14011097328,2010,5,11.04,Passable
7020,10/8048956,14011097330,2010,5,14.15,Bien
7024,10/8049087,14011097334,2010,5,12.17,A.Bien
7028,12/8056654,14011298724,2012,5,12.35,A.Bien
7032,10/8010451,14011097342,2010,N05,12.66,A.Bien
7036,10/8051376,14011097337,2010,5,12.19,A.Bien
7040,10/8020140,14011097339,2010,5,13.09,A.Bien
7044,10/8015689,14011097341,2010,G13,13.27,A.Bien
7048,12/8010597,14011298725,2012,5,11.44,Passable
7052,10/8012177,14011097345,2010,5,11.75,Passable
7056,10/8011196,14011097348,2010,5,11.04,Passable
7060,10/8008309,14011097349,2010,5,10.1,Passable
7064,10/8008721,14011097350,2010,5,12.88,A.Bien
7068,12/8021618,14011298726,2012,5,14.14,Bien
7072,12/8008479,14011298727,2012,5,13.97,A.Bien
7076,10/8051820,14011097354,2010,5,14.04,Bien
7080,10/8008763,14011097357,2010,5,13.95,A.Bien
7084,10/8014861,14011097359,2010,G18,11.38,Passable
7088,10/8051381,14011097503,2010,5,11.84,Passable
7092,10/8048889,14011097505,2010,5,12.7,A.Bien
7096,10/8008837,14011097614,2010,5,12.22,A.Bien
7100,10/8050336,14011097500,2010,5,13.83,A.Bien
7104,10/8020034,14011097363,2010,5,17.83,T.Bien
7108,10/8009676,14011097499,2010,5,16.16,T.Bien
7112,10/8010262,14011097367,2010,5,11.24,Passable
7116,12/8054310,14011298728,2012,5,10.93,Passable
7120,10/8008391,14011097368,2010,5,14.39,Bien
7124,10/8011949,14011097369,2010,5,12.92,A.Bien
7128,10/8015443,14011097370,2010,5,11.07,Passable
7132,10/8052041,14011097372,2010,5,12.4,A.Bien
7136,10/8049147,14011097375,2010,5,11.31,Passable
7140,10/8008897,14011097377,2010,G18,11.04,Passable
7144,10/8008891,14011097379,2010,G18,11.81,Passable
7148,10/8048847,14011097382,2010,5,11.61,Passable
7152,10/8011110,14011097383,2010,5,13.49,A.Bien
7156,12/8009523,14011298729,2012,5,12.16,A.Bien
7160,10/8008858,14011097385,2010,5,13.77,A.Bien
7164,10/8013777,14011097387,2010,G18,15.58,Bien
7168,10/8012290,14011097389,2010,N05,14.65,Bien
7172,08/8016314,14011097390,2008,5,15.43,Bien
7176,10/8019925,14011097497,2010,5,12.66,A.Bien
7180,10/8017860,14011097393,2010,G05,10.74,Passable
7184,10/8010324,14011097498,2010,5,11.74,Passable
7188,10/8050353,14011097396,2010,5,12.06,A.Bien
7192,10/8008928,14011097399,2010,G18,10.28,Passable
7196,10/8019825,14011097400,2010,5,11.73,Passable
7200,10/8019919,14011097401,2010,5,11.21,Passable
7204,10/8008408,14011097402,2010,5,11.21,Passable
7208,10/8050838,14011097404,2010,5,12.29,A.Bien
7212,10/8013601,14011097405,2010,5,14.18,Bien
7216,10/8050431,14011097407,2010,ca,11.99,Passable
7220,10/8012063,14011097409,2010,5,12.27,A.Bien
7224,10/8051811,14011097411,2010,5,10.55,Passable
7228,10/8011400,14011097413,2010,N05,12.61,A.Bien
7232,10/8050448,14011097415,2010,N05,10.18,Passable
7236,10/8012140,14011097416,2010,5,10.88,Passable
7240,10/8017733,14011097418,2010,G05,11.57,Passable
7244,10/8012197,14011097419,2010,5,13.35,A.Bien
7248,10/8008048,14011097420,2010,5,12.48,A.Bien
7252,10/8008698,14011097422,2010,5,12.59,A.Bien
7256,10/8014709,14011097423,2010,5,11.7,Passable
7260,10/8018057,14011097425,2010,G05,10.57,Passable
7264,10/8051415,14011097427,2010,5,12.15,A.Bien
7268,10/8050442,14011097429,2010,ca,11.18,Passable
7272,10/8013892,14011097433,2010,N05,12.91,A.Bien
7276,10/8012472,14011097436,2010,G13,12.76,A.Bien
7280,10/8051775,14011097438,2010,5,11.15,Passable
7284,12/8056843,14011298731,2012,5,11.41,Passable
7288,12/8011183,14011298732,2012,5,12.59,A.Bien
7292,10/8049721,14011097510,2010,5,13.8,A.Bien
7296,10/8048907,14011097513,2010,5,13.88,A.Bien
7300,10/8008406,14011097441,2010,5,12.78,A.Bien
7304,10/8050270,14011097516,2010,5,11.48,Passable
7308,10/8014696,14011097443,2010,5,12.39,A.Bien
7312,10/8049731,14011097512,2010,5,12.19,A.Bien
7316,10/8052039,14011097515,2010,5,13.66,A.Bien
7320,10/8008782,14011097448,2010,5,13.1,A.Bien
7324,10/8008173,14011097543,2010,5,10.88,Passable
7328,12/8009437,14011298733,2012,5,10.09,Passable
7332,10/8011213,14011097451,2010,5,10.85,Passable
7336,10/8013724,14011097452,2010,5,12.02,A.Bien
7340,10/8049164,14011097454,2010,5,12.1,A.Bien
7344,10/8015479,14011097455,2010,5,11.53,Passable
7348,10/8014585,14011097456,2010,5,12.21,A.Bien
7352,10/8048803,14011097458,2010,5,11.63,Passable
7356,10/8018127,14011097460,2010,G05,10.9,Passable
7360,10/8049196,14011097462,2010,5,10.93,Passable
7364,10/8008329,14011097463,2010,5,10.94,Passable
7368,10/8008608,14011097464,2010,5,10.52,Passable
7372,10/8011966,14011097465,2010,5,13.87,A.Bien
7376,10/8049052,14011097468,2010,5,14.12,Bien
7380,10/8048849,14011097471,2010,5,12.49,A.Bien
7384,10/8048831,14011097473,2010,5,11.7,Passable
7388,12/8009694,14011298734,2012,5,10.97,Passable
7392,12/8053705,14011298736,2012,5,14.06,Bien
7396,10/8008689,14011097478,2010,5,12.42,A.Bien
7400,10/8008417,14011097518,2010,5,13.5,A.Bien
7404,10/8012101,14011097520,2010,5,12.1,A.Bien
7408,10/8020118,14011097615,2010,5,11.33,Passable
7412,12/8055646,14011298738,2012,5,11.45,Passable
7416,10/8049929,14011097522,2010,N05,12.49,A.Bien
7420,10/8009777,14011097524,2010,5,14.81,Bien
7424,10/8008754,14011097529,2010,5,12.52,A.Bien
7428,10/8008808,14011097530,2010,5,13.86,A.Bien
7432,10/8013448,14011097531,2010,5,13.39,A.Bien
7436,10/8008444,14011097534,2010,5,11.39,Passable
7440,10/8013548,14011097535,2010,5,14.44,Bien
7444,10/8052053,14011097537,2010,5,11.21,Passable
7448,10/8010280,14011097538,2010,5,14.96,Bien
7452,09/C025913,14011097542,2010,G05,14.85,Bien
7456,10/8008651,14011097544,2010,5,13.71,A.Bien
7460,07/8011183,14011097546,2007,G05,13.05,A.Bien
7464,10/8012089,14011097547,2010,5,13.95,A.Bien
7468,10/8013802,14011097549,2010,G18,14.42,Bien
7472,10/9003696,14011097551,2010,G18,10.28,Passable
7476,10/8011980,14011097554,2010,5,11.2,Passable
7480,10/8012607,14011097555,2010,5,11.68,Passable
7484,08/8017978,14011097557,2008,G05,12.06,A.Bien
7488,10/8008257,14011097559,2010,5,14.13,Bien
7492,12/8009780,14011298739,2012,5,12.16,A.Bien
7496,10/8008618,14011097560,2010,5,12.08,A.Bien
7500,10/8014963,14011097564,2010,G13,12.85,A.Bien
7504,10/8011183,14011198432,2010,5,12.39,A.Bien
7508,10/8050901,14011097567,2010,5,12.89,A.Bien
7512,12/8009769,14011298740,2012,5,11.78,Passable
7516,10/8049823,14011097569,2010,G18,12.47,A.Bien
7520,10/8008894,14011097571,2010,G18,10.0,Passable
7524,10/8013551,14011097572,2010,5,11.56,Passable
7528,10/8049146,14011097575,2010,5,12.37,A.Bien
7532,12/8011192,14011298741,2012,5,10.18,Passable
7536,12/8011172,14011298742,2012,5,11.92,Passable
7540,10/8013667,14011097577,2010,5,13.5,A.Bien
7544,10/8020088,14011097578,2010,5,12.73,A.Bien
7548,10/8013528,14011097581,2010,5,12.52,A.Bien
7552,10/8008484,14011097582,2010,5,12.2,A.Bien
7556,10/8052055,14011097584,2010,5,11.95,Passable
7560,10/8013598,14011097585,2010,5,11.68,Passable
7564,10/8011398,14011097587,2010,G13,11.73,Passable
7568,10/8013698,14011097588,2010,5,11.68,Passable
7572,10/8012128,14011198542,2010,5,11.05,Passable
7576,10/8009827,14011097590,2010,5,10.03,Passable
7580,10/8013435,14011097591,2010,5,12.23,A.Bien
7584,10/8050867,14011097593,2010,5,12.79,A.Bien
7588,10/8049096,14011097595,2010,5,11.06,Passable
7592,10/8008979,14011097597,2010,G08,12.94,A.Bien
7596,10/8049255,14011097599,2010,G18,12.75,A.Bien
7600,10/8049026,14011097601,2010,5,13.75,A.Bien
7604,10/8013425,14011097602,2010,5,12.18,A.Bien
7608,10/8051388,14011097604,2010,5,10.85,Passable
7612,10/8008363,14011097606,2010,5,13.19,A.Bien
7616,10/8008536,14011097607,2010,5,11.06,Passable
7620,12/8010563,14011298743,2012,5,10.57,Passable
7624,10/8020137,14011097616,2010,5,15.0,Bien
7628,10/8051372,14011097622,2010,5,14.25,Bien
7632,10/8051501,14011097627,2010,ca,11.11,Passable
7636,10/8050966,14011097629,2010,5,11.84,Passable
7640,10/8020154,14011097632,2010,5,11.28,Passable
7644,10/8020013,14011097631,2010,5,14.15,Bien
7648,10/8008510,14011097634,2010,5,12.78,A.Bien
7652,10/8012252,14011097635,2010,5,14.31,Bien
7656,10/8049074,14011198489,2010,5,10.36,Passable
7660,10/8012312,14011097638,2010,G13,13.69,A.Bien
7664,12/8009759,14011298744,2012,5,11.08,Passable
7668,12/8009426,14011298884,2012,5,10.37,Passable
7672,12/8015948,14011298885,2012,5,11.49,Passable
7676,12/8011246,14011298886,2012,5,11.5,Passable
7680,12/8015121,14011298888,2012,G18,12.44,A.Bien
7684,12/8015262,14011298890,2012,G13,11.12,Passable
7688,12/8056216,14011298892,2012,G13,10.61,Passable
7692,12/8009083,14011298893,2012,5,13.8,A.Bien
7696,12/8012801,14011298894,2012,5,11.9,Passable
7700,12/8008943,14011298895,2012,5,13.09,A.Bien
7704,12/8008282,14011298896,2012,5,12.04,A.Bien
7708,12/8009073,14011298897,2012,5,12.29,A.Bien
7712,12/8056033,14011298899,2012,5,14.2,Bien
7716,12/8015827,14011298900,2012,5,12.49,A.Bien
7720,12/8009333,14011298901,2012,5,14.0,Bien
7724,12/8054456,14011298903,2012,5,11.67,Passable
7728,12/8012825,14011298904,2012,5,11.0,Passable
7732,12/8011178,14011298905,2012,5,10.47,Passable
7736,12/8013472,14011298906,2012,5,12.21,A.Bien
7740,12/8013355,14011298907,2012,5,11.23,Passable
7744,12/8009914,14011298909,2012,M 1,12.2,A.Bien
7748,12/8012963,14011298911,2012,G13,10.5,Passable
7752,12/8013945,14011298912,2012,5,10.77,Passable
7756,12/8009578,14011298914,2012,T24,14.43,Bien
7760,12/8013374,14011298915,2012,5,11.06,Passable
7764,12/8014193,14011298917,2012,G13,12.54,A.Bien
7768,12/8009150,14011298918,2012,5,11.09,Passable
7772,12/8016856,14011298919,2012,5,14.05,Bien
7776,12/8011889,14011298921,2012,5,10.5,Passable
7780,12/8053999,14011298923,2012,5,10.0,Passable
7784,12/8057126,14011298925,2012,5,12.57,A.Bien
7788,12/8016867,14011298927,2012,5,12.7,A.Bien
7792,12/8054308,14011298929,2012,T19,10.28,Passable
7796,12/8016325,14011298930,2012,5,11.94,Passable
7800,12/8015143,14011298932,2012,G18,11.66,Passable
7804,12/8015091,14011298933,2012,5,12.17,A.Bien
7808,12/8011188,14011298935,2012,G18,12.82,A.Bien
7812,12/8009256,14011298936,2012,5,11.6,Passable
7816,12/8009045,14011298937,2012,5,11.27,Passable
7820,12/8057516,14011298939,2012,G13,10.46,Passable
7824,12/8055405,14011298941,2012,5,12.23,A.Bien
7828,10/8008389,14011097272,2010,5,10.72,Passable
7832,10/8008922,14011097274,2010,G18,11.42,Passable
7836,10/8009769,14011097276,2010,5,12.21,A.Bien
7840,10/8009727,14011097278,2010,5,10.42,Passable
7844,09/9053144,14011097494,2010,5,10.06,Passable
7848,12/8015700,14011298745,2012,5,11.04,Passable
7852,12/8054244,14011298747,2012,5,10.88,Passable
7856,12/8054241,14011298748,2012,5,10.67,Passable
7860,07/8016179,14011097282,2007,G05,10.22,Passable
7864,10/8008504,14011097284,2010,5,13.9,A.Bien
7868,11/000000,14011097790,2011,5,10.0,Passable
7872,12/8008281,14011298749,2012,5,13.36,A.Bien
7876,12/8054367,14011298751,2012,5,10.04,Passable
7880,10/8013541,14011097639,2010,5,12.37,A.Bien
7884,11/000000,14011097640,2011,5,10.0,Passable
7888,10/8017989,14011097641,2010,5,11.76,Passable
7892,11/000000,14011097642,2011,5,10.0,Passable
7896,07/8013483,14011097657,2007,G05,11.72,Passable
7900,12/8015927,14011298752,2012,5,12.22,A.Bien
7904,12/8054397,14011298754,2012,5,13.36,A.Bien
7908,12/8010596,14011298755,2012,5,11.28,Passable
7912,12/8010561,14011298756,2012,5,11.0,Passable
7916,12/8009328,14011298806,2012,5,14.45,Bien
7920,12/8014120,14011298807,2012,5,10.63,Passable
7924,12/8011930,14011298808,2012,5,11.28,Passable
7928,12/8012602,14011298809,2012,5,10.97,Passable
7932,12/8008548,14011298810,2012,5,14.02,Bien
7936,12/8009144,14011298811,2012,5,11.39,Passable
7940,12/8057241,14011298813,2012,5,10.76,Passable
7944,12/8056671,14011298815,2012,5,12.9,A.Bien
7948,12/8057235,14011298817,2012,5,10.47,Passable
7952,12/8009752,14011298818,2012,5,12.48,A.Bien
7956,12/8011189,14011298819,2012,5,11.02,Passable
7960,12/8012582,14011298820,2012,5,13.97,A.Bien
7964,12/8014072,14011298821,2012,5,11.54,Passable
7968,12/8053908,14011298823,2012,5,14.46,Bien
7972,12/8014192,14011298824,2012,5,11.36,Passable
7976,12/8057265,14011298826,2012,5,10.73,Passable
7980,12/8053998,14011298828,2012,5,13.13,A.Bien
7984,12/8054459,14011298832,2012,M 1,11.3,Passable
7988,12/8054349,14011298834,2012,G13,11.22,Passable
7992,12/8016472,14011298836,2012,G13,10.82,Passable
7996,12/8016866,14011298838,2012,5,13.4,A.Bien
8000,07/8072288,14011097705,2007,G05,10.59,Passable
8004,12/8055469,14011298758,2012,5,12.95,A.Bien
8008,12/8016295,14011298759,2012,5,13.85,A.Bien
8012,12/8012827,14011298760,2012,5,10.08,Passable
8016,12/8056602,14011298762,2012,5,14.37,Bien
8020,12/8054958,14011298842,2012,G18,11.47,Passable
8024,12/8054448,14011298844,2012,5,10.05,Passable
8028,12/11906,14011298846,2012,5,15.06,Bien
8032,12/8054949,14011298848,2012,5,12.14,A.Bien
8036,12/8056654,14011299190,2012,5,12.35,A.Bien
