temps_id,student_id,birthday,gender,nationnality
5621,14010896767,Mon Jul 30 00:00:00 CEST 1990,M,ABIDJAN 
5625,14010896768,Fri Apr 13 00:00:00 CEST 1990,M,Algérienne
5629,14010896769,Wed Jan 09 00:00:00 CET 1991,M,Algérienne
5633,14010896770,Sat Jun 16 00:00:00 CEST 1990,F,Algérienne
5637,14010896774,Sun Jun 17 00:00:00 CEST 1990,F,Algérienne
5641,14010896775,Sat Jun 23 00:00:00 CEST 1990,F,Algérienne
5645,14011298662,Tue May 18 00:00:00 CEST 1993,F,Algérienne
5649,14011298663,Sat Feb 27 00:00:00 CET 1993,M,Algérienne
5653,14010896777,Wed Mar 04 00:00:00 CET 1987,M,Algérienne
5657,14010896780,Mon Aug 05 00:00:00 CEST 1991,M,MALIENNE
5661,14010896781,Sun May 13 00:00:00 CEST 1990,F,MALIENNE
5665,14010896782,Sat Jul 09 00:00:00 CEST 1988,M,CONGO
5669,14010896785,Mon Oct 03 00:00:00 CET 1988,F,Algérienne
5673,14010896786,Tue Nov 14 00:00:00 CET 1989,M,Algérienne
5677,14011097191,Fri Dec 13 00:00:00 CET 1991,F,Algérienne
5681,14011198465,Thu Oct 29 00:00:00 CET 1992,F,Algérienne
5685,14010896787,Mon Jan 14 00:00:00 CET 1991,F,Algérienne
5689,14010896788,Tue May 17 00:00:00 CEST 1988,M,Algérienne
5693,14010896790,Tue May 22 00:00:00 CEST 1990,M,Algérienne
5697,14011097193,Tue Feb 25 00:00:00 CET 1992,F,Algérienne
5701,14011298664,Tue Jan 19 00:00:00 CET 1993,M,Algérienne
5705,14010896792,Sat Nov 24 00:00:00 CET 1990,F,Algérienne
5709,14010896793,Sun May 07 00:00:00 CEST 1989,M,Algérienne
5713,14010896794,Thu Jun 27 00:00:00 CEST 1991,F,Algérienne
5717,14010896796,Wed Jan 31 00:00:00 CET 1990,M,Algérienne
5721,14011097195,Wed Sep 04 00:00:00 CEST 1991,F,Algérienne
5725,14010896797,Sun Oct 16 00:00:00 CET 1988,M,Algérienne
5729,14010896799,Wed Mar 02 00:00:00 CET 1988,M,Algérienne
5733,14010896800,Fri Jan 19 00:00:00 CET 1990,M,Algérienne
5737,14010896801,Mon Jan 23 00:00:00 CET 1989,F,Algérienne
5741,14011298665,Fri Oct 01 00:00:00 CET 1993,F,Algérienne
5745,14010896803,Tue Apr 24 00:00:00 CEST 1990,F,Algérienne
5749,14010896805,Fri Jan 18 00:00:00 CET 1991,F,Algérienne
5753,14010896806,Wed Oct 18 00:00:00 CET 1989,M,Algérienne
5757,14011097197,Sat Nov 04 00:00:00 CET 1989,F,Algérienne
5761,14011298666,Tue Dec 21 00:00:00 CET 1993,F,Algérienne
5765,14010896807,Thu Jan 17 00:00:00 CET 1991,F,Algérienne
5769,14010896808,Sat Feb 17 00:00:00 CET 1990,F,Algérienne
5773,14010896810,Thu Jun 21 00:00:00 CEST 1990,F,Algérienne
5777,14010896811,Tue Feb 13 00:00:00 CET 1990,F,Algérienne
5781,14011298667,Sat Jan 08 00:00:00 CET 1994,M,Algérienne
5785,14010896812,Mon Feb 26 00:00:00 CET 1990,M,Algérienne
5789,14010896813,Tue Sep 02 00:00:00 CEST 1980,M,Algérienne
5793,14010896814,Sun Jan 13 00:00:00 CET 1991,M,Algérienne
5797,14010896815,Thu Mar 22 00:00:00 CET 1990,F,Algérienne
5801,14010896817,Sat Aug 08 00:00:00 CEST 1987,M,Algérienne
5805,14011298668,Thu Nov 26 00:00:00 CET 1992,F,Algérienne
5809,14010896819,Mon May 25 00:00:00 CEST 1987,M,Algérienne
5813,14010896820,Tue Mar 07 00:00:00 CET 1989,M,Algérienne
5817,14010896821,Wed Feb 17 00:00:00 CET 1988,F,Algérienne
5821,14010896823,Tue Apr 03 00:00:00 CEST 1990,M,Algérienne
5825,14011298669,Wed Aug 04 00:00:00 CEST 1993,M,Algérienne
5829,14010896824,Sun Dec 11 00:00:00 CET 1988,M,Algérienne
5833,14010896825,Mon Dec 12 00:00:00 CET 1988,F,Algérienne
5837,14010896826,Sat Jan 07 00:00:00 CET 1989,M,Algérienne
5841,14010896828,Thu Jul 05 00:00:00 CEST 1990,F,Algérienne
5845,14011097201,Mon Apr 20 00:00:00 CEST 1992,F,Algérienne
5849,14010896829,Sat Aug 26 00:00:00 CEST 1989,F,Algérienne
5853,14010896830,Fri Sep 06 00:00:00 CEST 1991,F,Algérienne
5857,14010896831,Thu Oct 25 00:00:00 CET 1990,M,Algérienne
5861,14010896833,Wed Oct 26 00:00:00 CET 1988,M,Algérienne
5865,14010896834,Wed Mar 16 00:00:00 CET 1988,F,Algérienne
5869,14010896835,Sun Jul 02 00:00:00 CEST 1989,M,Algérienne
5873,14010896836,Mon Jul 03 00:00:00 CEST 1989,M,Algérienne
5877,14010896837,Tue Oct 29 00:00:00 CET 1991,M,Algérienne
5881,14011298670,Sat Jul 25 00:00:00 CEST 1992,M,Algérienne
5885,14011298671,Sat Nov 14 00:00:00 CET 1992,M,Algérienne
5889,14010896840,Wed Jul 05 00:00:00 CEST 1989,M,Algérienne
5893,14010896841,Sun Dec 10 00:00:00 CET 1989,M,Algérienne
5897,14010896842,Sun Jan 14 00:00:00 CET 1990,F,Algérienne
5901,14010896843,Thu Sep 21 00:00:00 CEST 1989,M,Algérienne
5905,14010896846,Mon May 23 00:00:00 CEST 1983,M,Algérienne
5909,14010896847,Fri May 10 00:00:00 CEST 1991,F,Algérienne
5913,14010896848,Tue Jul 09 00:00:00 CEST 1991,F,Algérienne
5917,14010896850,Sun May 08 00:00:00 CEST 1988,M,Algérienne
5921,14010896851,Sun Jun 19 00:00:00 CEST 1988,M,Algérienne
5925,14010896853,Sat Nov 09 00:00:00 CET 1991,F,Algérienne
5929,14010896855,Sun Jun 24 00:00:00 CEST 1990,F,Algérienne
5933,14010896856,Sat Jan 06 00:00:00 CET 1990,F,Algérienne
5937,14010896857,Mon Apr 03 00:00:00 CEST 1989,M,Algérienne
5941,14011097203,Thu Mar 21 00:00:00 CET 1991,F,Algérienne
5945,14010896858,Fri Aug 09 00:00:00 CEST 1991,M,Algérienne
5949,14010896860,Sat Dec 31 00:00:00 CET 1988,M,Mauritanienne
5953,14010896862,Tue Sep 07 00:00:00 CET 1971,M,Algérienne
5957,14011097205,Mon Oct 29 00:00:00 CET 1990,F,Algérienne
5961,14011298672,Mon Dec 06 00:00:00 CET 1993,M,Algérienne
5965,14011298673,Mon Jun 17 00:00:00 CEST 1991,F,Algérienne
5969,14010996865,Sun Nov 05 00:00:00 CET 1989,M,Algérienne
5973,14010996868,Mon Dec 11 00:00:00 CET 1989,M,Algérienne
5977,14011298675,Sun Jan 02 00:00:00 CET 1994,F,Algérienne
5981,14011298676,Sat Jun 22 00:00:00 CEST 1991,M,Algérienne
5985,14011298677,Sat Jan 16 00:00:00 CET 1993,M,Algérienne
5989,14010996870,Thu Dec 29 00:00:00 CET 1988,M,Algérienne
5993,14010996871,Thu Jul 13 00:00:00 CEST 1989,M,Algérienne
5997,14011097488,Wed Mar 02 00:00:00 CET 1988,F,Algérienne
6001,14010996873,Thu Dec 07 00:00:00 CET 1989,M,IVOIRIENNE
6005,14010996874,Sun Jan 27 00:00:00 CET 1991,M,Algérienne
6009,14010996875,Sun Nov 05 00:00:00 CET 1989,M,Algérienne
6013,14010996876,Thu Oct 19 00:00:00 CET 1989,F,Algérienne
6017,14010996877,Thu Dec 20 00:00:00 CET 1990,F,Algérienne
6021,14010996878,Wed Jul 29 00:00:00 CEST 1987,M,Algérienne
6025,14010996879,Thu Mar 05 00:00:00 CET 1981,M,Algérienne
6029,14010996881,Tue Nov 15 00:00:00 CET 1988,M,Algérienne
6033,14010996883,Tue Dec 04 00:00:00 CET 1984,F,Algérienne
6037,14010996884,Sat Mar 09 00:00:00 CET 1991,M,Algérienne
6041,14010996885,Fri Jan 08 00:00:00 CET 1988,M,Algérienne
6045,14010996886,Sun Feb 12 00:00:00 CET 1989,M,Algérienne
6049,14010996887,Sun Aug 13 00:00:00 CEST 1989,F,Algérienne
6053,14010996890,Sat Nov 07 00:00:00 CET 1987,M,Algérienne
6057,14010996891,Mon Aug 06 00:00:00 CEST 1990,M,Algérienne
6061,14010996892,Wed Mar 28 00:00:00 CEST 1990,F,Algérienne
6065,14011298678,Mon Mar 29 00:00:00 CEST 1993,M,Algérienne
6069,14010996893,Sun Jul 29 00:00:00 CEST 1990,M,Algérienne
6073,14010996894,Mon Nov 10 00:00:00 CET 1986,M,Algérienne
6077,14011198403,Tue Feb 10 00:00:00 CET 1987,M,Algérienne
6081,14010996896,Fri Aug 04 00:00:00 CEST 1989,M,Algérienne
6085,14011298679,Mon Aug 03 00:00:00 CEST 1992,M,Algérienne
6089,14010996899,Sat Feb 03 00:00:00 CET 1990,F,Algérienne
6093,14010996900,Fri Dec 21 00:00:00 CET 1990,M,Algérienne
6097,14010996901,Tue Jan 01 00:00:00 CET 1991,F,Algérienne
6101,14010996902,Fri Dec 20 00:00:00 CET 1991,F,Algérienne
6105,14011298680,Sun Jan 05 00:00:00 CET 1992,M,Algérienne
6109,14010996903,Sun May 22 00:00:00 CEST 1988,M,Algérienne
6113,14010996905,Wed Mar 07 00:00:00 CET 1990,F,Algérienne
6117,14010996907,Sat Jan 19 00:00:00 CET 1991,F,Algérienne
6121,14011298682,Mon Sep 27 00:00:00 CET 1993,M,Algérienne
6125,14011298683,Wed May 05 00:00:00 CEST 1993,M,Algérienne
6129,14010996909,Sun Jul 26 00:00:00 CEST 1987,M,Algérienne
6133,14010996910,Sun Dec 03 00:00:00 CET 1989,M,Algérienne
6137,14010996911,Mon Feb 15 00:00:00 CET 1988,M,Algérienne
6141,14010996912,Thu Sep 13 00:00:00 CEST 1990,F,Algérienne
6145,14010996913,Tue May 31 00:00:00 CEST 1988,M,Algérienne
6149,14010996914,Sun Aug 19 00:00:00 CEST 1990,M,Algérienne
6153,14010996916,Sat Aug 18 00:00:00 CEST 1990,M,Algérienne
6157,14010996918,Wed Jan 03 00:00:00 CET 1990,F,Algérienne
6161,14011197863,Sun Jan 03 00:00:00 CET 1993,F,Algérienne
6165,14011298684,Sat Feb 01 00:00:00 CET 1992,M,Algérienne
6169,14010996919,Sun Dec 11 00:00:00 CET 1988,F,Algérienne
6173,14010996920,Tue Sep 26 00:00:00 CET 1989,M,Algérienne
6177,14010996921,Tue Oct 31 00:00:00 CET 1989,M,BURANDAISE
6181,14010996922,Thu Jul 06 00:00:00 CEST 1989,M,Algérienne
6185,14010996923,Fri Mar 03 00:00:00 CET 1989,M,BURANDAISE
6189,14010996926,Sun Oct 28 00:00:00 CET 1990,F,Algérienne
6193,14010996927,Tue Feb 13 00:00:00 CET 1990,F,Algérienne
6197,14010996928,Thu Dec 22 00:00:00 CET 1988,M,Algérienne
6201,14011298685,Sun Aug 22 00:00:00 CEST 1993,F,Algérienne
6205,14011298686,Tue Sep 13 00:00:00 CEST 1994,M,Algérienne
6209,14010996929,Sat Dec 16 00:00:00 CET 1989,F,Algérienne
6213,14010996932,Sat Dec 23 00:00:00 CET 1989,M,Algérienne
6217,14011298687,Tue Jan 19 00:00:00 CET 1993,M,Algérienne
6221,14011298688,Tue Oct 27 00:00:00 CET 1992,M,Algérienne
6225,14011298689,Sun Oct 07 00:00:00 CET 1990,F,Algérienne
6229,14010996934,Mon Dec 26 00:00:00 CET 1988,M,Algérienne
6233,14010996935,Tue Jan 02 00:00:00 CET 1990,F,Algérienne
6237,14010996936,Tue Sep 20 00:00:00 CEST 1988,F,Algérienne
6241,14010996939,Sun Jun 05 00:00:00 CEST 1988,M,BURUNDAISE
6245,14011298690,Mon Dec 27 00:00:00 CET 1993,F,Algérienne
6249,14010996940,Fri Aug 19 00:00:00 CEST 1988,M,BURANDAISE
6253,14011097506,Sat Sep 20 00:00:00 CEST 1986,M,Algérienne
6257,14010996942,Tue Jan 22 00:00:00 CET 1985,M,Algérienne
6261,14010996943,Tue Apr 05 00:00:00 CEST 1988,M,Algérienne
6265,14010996944,Wed Apr 11 00:00:00 CEST 1990,F,Algérienne
6269,14010996945,Mon Feb 13 00:00:00 CET 1989,F,Algérienne
6273,14010996947,Fri Oct 13 00:00:00 CET 1989,F,Algérienne
6277,14010996948,Mon Dec 17 00:00:00 CET 1990,M,Algérienne
6281,14010996949,Wed Jan 23 00:00:00 CET 1991,M,Algérienne
6285,14011298691,Sat Mar 20 00:00:00 CET 1993,F,Algérienne
6289,14010996950,Mon Aug 27 00:00:00 CEST 1990,F,Algérienne
6293,14010996951,Tue Oct 25 00:00:00 CET 1988,M,Algérienne
6297,14010996952,Thu Nov 23 00:00:00 CET 1989,M,Algérienne
6301,14010996953,Mon Aug 13 00:00:00 CEST 1990,M,Algérienne
6305,14010996954,Wed Mar 28 00:00:00 CEST 1990,M,Algérienne
6309,14010996956,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
6313,14011198519,Thu Sep 13 00:00:00 CEST 1990,M,Algérienne
6317,14010996958,Fri Nov 30 00:00:00 CET 1990,M,Algérienne
6321,14010996959,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
6325,14011298692,Fri Jan 01 00:00:00 CET 1993,F,Algérienne
6329,14010996960,Sat Jul 07 00:00:00 CEST 1990,F,Algérienne
6333,14010996961,Tue Apr 23 00:00:00 CEST 1991,M,Algérienne
6337,14010996962,Sun Nov 06 00:00:00 CET 1988,M,Algérienne
6341,14010996963,Tue Jun 25 00:00:00 CEST 1991,F,Algérienne
6345,14011298693,Wed Mar 10 00:00:00 CET 1993,M,Algérienne
6349,14010996965,Wed Dec 12 00:00:00 CET 1990,F,Algérienne
6353,14010996967,Sun Apr 22 00:00:00 CEST 1990,F,Algérienne
6357,14010996969,Mon Nov 18 00:00:00 CET 1991,F,Algérienne
6361,14011298694,Sun Dec 26 00:00:00 CET 1993,M,Algérienne
6365,14011298695,Sat Mar 26 00:00:00 CET 1994,M,Algérienne
6369,14010996970,Mon Apr 16 00:00:00 CEST 1990,F,Algérienne
6373,14010996971,Thu Jul 04 00:00:00 CEST 1991,M,Algérienne
6377,14010996974,Tue May 21 00:00:00 CEST 1991,F,Algérienne
6381,14010996975,Sat Dec 05 00:00:00 CET 1987,M,Algérienne
6385,14011298696,Wed Mar 09 00:00:00 CET 1994,F,Algérienne
6389,14010996976,Thu Oct 08 00:00:00 CET 1987,M,Algérienne
6393,14010996978,Thu Nov 16 00:00:00 CET 1989,M,Algérienne
6397,14010996979,Wed Dec 20 00:00:00 CET 1989,M,Algérienne
6401,14010996980,Fri May 24 00:00:00 CEST 1991,M,Algérienne
6405,14011298697,Mon Feb 10 00:00:00 CET 1992,M,Algérienne
6409,14010996982,Thu Apr 10 00:00:00 CEST 1986,M,Algérienne
6413,14010996983,Tue Jan 02 00:00:00 CET 1990,F,Algérienne
6417,14010996984,Fri Dec 14 00:00:00 CET 1990,F,Algérienne
6421,14010996985,Sat Feb 11 00:00:00 CET 1989,F,Algérienne
6425,14010996986,Mon Sep 07 00:00:00 CEST 1987,F,Algérienne
6429,14010996987,Sat Mar 22 00:00:00 CET 1986,F,Algérienne
6433,14010996988,Thu Oct 09 00:00:00 CET 1986,M,Algérienne
6437,14010996989,Wed Oct 19 00:00:00 CET 1988,F,Algérienne
6441,14010996990,Sat Jun 16 00:00:00 CEST 1984,M,Algérienne
6445,14010996991,Thu Oct 27 00:00:00 CET 1988,F,Algérienne
6449,14010996992,Wed Sep 06 00:00:00 CEST 1989,F,Algérienne
6453,14010996993,Mon Mar 21 00:00:00 CET 1988,M,Algérienne
6457,14010996994,Sat Apr 16 00:00:00 CEST 1988,F,Algérienne
6461,14010996996,Sun Nov 13 00:00:00 CET 1988,M,Algérienne
6465,14011298698,Mon Aug 30 00:00:00 CEST 1993,F,Algérienne
6469,14010996997,Sat Aug 01 00:00:00 CEST 1987,F,Algérienne
6473,14010996999,Tue Jul 11 00:00:00 CEST 1989,F,Algérienne
6477,14010997000,Tue Nov 20 00:00:00 CET 1984,M,Algérienne
6481,14010997001,Mon Jun 05 00:00:00 CEST 1989,M,Algérienne
6485,14010996998,Tue Apr 12 00:00:00 CEST 1988,F,Algérienne
6489,14010997002,Thu Aug 04 00:00:00 CEST 1988,M,Algérienne
6493,14010997003,Fri May 09 00:00:00 CEST 1986,F,Algérienne
6497,14010997004,Sun Dec 25 00:00:00 CET 1983,M,Algérienne
6501,14010997006,Mon Apr 11 00:00:00 CEST 1988,M,Algérienne
6505,14010997007,Sun Sep 09 00:00:00 CEST 1984,M,Algérienne
6509,14010997009,Mon Jan 28 00:00:00 CET 1985,F,Algérienne
6513,14010997010,Wed Mar 04 00:00:00 CET 1987,M,Algérienne
6517,14010997011,Fri Feb 01 00:00:00 CET 1985,F,Algérienne
6521,14011298699,Sat May 14 00:00:00 CET 1977,M,Algérienne
6525,14011298700,Fri Mar 18 00:00:00 CET 1994,F,Algérienne
6529,14010997013,Sat Apr 08 00:00:00 CEST 1989,F,Algérienne
6533,14010997014,Tue Sep 15 00:00:00 CEST 1987,M,Algérienne
6537,14010997015,Mon Feb 16 00:00:00 CET 1987,M,Algérienne
6541,14010997016,Sun Oct 04 00:00:00 CET 1987,M,Algérienne
6545,14010997018,Fri Nov 06 00:00:00 CET 1987,F,Algérienne
6549,14010997020,Tue Oct 10 00:00:00 CET 1989,M,TOGOLAISE
6553,14010997022,Tue Apr 21 00:00:00 CEST 1987,M,BORKINABIENNE
6557,14010997023,Tue Nov 21 00:00:00 CET 1989,M,Algérienne
6561,14010997024,Wed Mar 09 00:00:00 CET 1988,F,Algérienne
6565,14011298701,Sat Feb 01 00:00:00 CET 1992,M,Algérienne
6569,14010997025,Sat Feb 08 00:00:00 CET 1986,M,Algérienne
6573,14010997027,Mon Oct 22 00:00:00 CET 1984,M,Algérienne
6577,14010997029,Sat Mar 24 00:00:00 CET 1990,M,Algérienne
6581,14011298702,Thu Aug 26 00:00:00 CEST 1993,F,Algérienne
6585,14011298703,Sun Feb 13 00:00:00 CET 1994,F,Algérienne
6589,14010997030,Mon Apr 28 00:00:00 CEST 1986,M,Algérienne
6593,14010997031,Wed Jul 13 00:00:00 CEST 1988,F,Algérienne
6597,14010997034,Mon Feb 26 00:00:00 CET 1990,M,Algérienne
6601,14010997035,Sat Dec 15 00:00:00 CET 1990,M,Algérienne
6605,14010997032,Sun Nov 13 00:00:00 CET 1988,F,Algérienne
6609,14010997036,Mon Dec 04 00:00:00 CET 1989,F,Algérienne
6613,14010997037,Wed Sep 06 00:00:00 CEST 1989,F,Algérienne
6617,14010997038,Wed Sep 06 00:00:00 CEST 1989,F,Algérienne
6621,14010997039,Thu Aug 17 00:00:00 CEST 1989,M,Algérienne
6625,14010997043,Mon Feb 05 00:00:00 CET 1990,M,Algérienne
6629,14010997044,Sat May 13 00:00:00 CEST 1989,M,Algérienne
6633,14010997045,Tue Nov 06 00:00:00 CET 1990,F,Algérienne
6637,14010997046,Wed Oct 12 00:00:00 CET 1988,M,Algérienne
6641,14010997048,Mon Jun 08 00:00:00 CEST 1987,M,Algérienne
6645,14011298704,Mon Aug 09 00:00:00 CEST 1993,M,Algérienne
6649,14010997051,Wed Sep 10 00:00:00 CEST 1986,F,Algérienne
6653,14010997053,Fri Aug 10 00:00:00 CEST 1990,M,Algérienne
6657,14010997056,Tue Dec 29 00:00:00 CET 1987,M,Algérienne
6661,14010997057,Thu Jan 15 00:00:00 CET 1987,M,Algérienne
6665,14011097209,Fri Sep 02 00:00:00 CEST 1988,F,Algérienne
6669,14010997058,Mon Jan 28 00:00:00 CET 1963,M,Algérienne
6673,14010997060,Sat May 28 00:00:00 CEST 1988,M,Algérienne
6677,14010997062,Sat Aug 08 00:00:00 CEST 1987,F,Algérienne
6681,14011298705,Wed Dec 16 00:00:00 CET 1992,F,Algérienne
6685,14011097211,Tue Nov 13 00:00:00 CET 1990,F,Algérienne
6689,14011298706,Sun Sep 13 00:00:00 CEST 1992,M,Algérienne
6693,14011298707,Mon Jul 20 00:00:00 CEST 1992,F,Algérienne
6697,14011298708,Fri Nov 22 00:00:00 CET 1991,F,Algérienne
6701,14010696402,Fri Mar 22 00:00:00 CET 1985,M,Algérienne
6705,14010696406,Mon Apr 11 00:00:00 CEST 1988,M,Algérienne
6709,14011197795,Sat Feb 08 00:00:00 CET 1992,F,Algérienne
6713,14011298709,Sun Aug 29 00:00:00 CEST 1993,F,Algérienne
6717,14011298710,Sat Oct 30 00:00:00 CET 1993,M,Algérienne
6721,14010696407,Tue Mar 21 00:00:00 CET 1989,M,Algérienne
6725,14010696408,Mon Sep 14 00:00:00 CEST 1981,M,Algérienne
6729,14010696409,Sat Feb 11 00:00:00 CET 1989,F,Algérienne
6733,14010696410,Tue Jan 05 00:00:00 CET 1988,F,Algérienne
6737,14010696411,Thu Nov 13 00:00:00 CET 1986,M,Algérienne
6741,14010696412,Sat Nov 21 00:00:00 CET 1987,F,Algérienne
6745,14010696413,Mon Sep 07 00:00:00 CEST 1987,F,Algérienne
6749,14010696414,Tue Jan 19 00:00:00 CET 1988,M,Algérienne
6753,14010696415,Sat Mar 22 00:00:00 CET 1986,F,Algérienne
6757,14010696416,Tue Aug 23 00:00:00 CEST 1988,M,Algérienne
6761,14010696417,Tue Jul 11 00:00:00 CEST 1989,F,Algérienne
6765,14010696418,Thu Oct 09 00:00:00 CET 1986,M,Algérienne
6769,14010696419,Sun Mar 01 00:00:00 CET 1987,M,Algérienne
6773,14010696420,Fri Jul 27 00:00:00 CEST 1984,M,Algérienne
6777,14010696421,Fri Aug 05 00:00:00 CEST 1988,M,Algérienne
6781,14010696422,Tue Mar 03 00:00:00 CET 1987,M,Algérienne
6785,14010696423,Sat Sep 20 00:00:00 CEST 1986,F,Algérienne
6789,14011097215,Sun Jan 05 00:00:00 CET 1992,F,Algérienne
6793,14010696434,Tue Aug 23 00:00:00 CEST 1988,M,Algérienne
6797,14010696437,Sun Mar 01 00:00:00 CET 1987,M,Algérienne
6801,14011097217,Fri Jun 14 00:00:00 CEST 1991,F,Algérienne
6805,14011097484,Wed Feb 26 00:00:00 CET 1992,F,Algérienne
6809,14011097222,Fri Sep 28 00:00:00 CEST 1990,F,Algérienne
6813,14010696447,Fri Mar 23 00:00:00 CET 1984,M,Algérienne
6817,14010696449,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
6821,14011097224,Wed Sep 18 00:00:00 CEST 1991,F,Algérienne
6825,14011097226,Mon Jan 08 00:00:00 CET 1990,F,Algérienne
6829,14011298711,Sat Jan 01 00:00:00 CET 1994,F,Algérienne
6833,14011097228,Tue Aug 04 00:00:00 CEST 1992,F,Algérienne
6837,14011097230,Fri Aug 23 00:00:00 CEST 1991,F,Algérienne
6841,14011097487,Tue Jun 25 00:00:00 CEST 1991,F,Algérienne
6845,14011298712,Wed Jun 16 00:00:00 CEST 1993,F,Algérienne
6849,14011298713,Sun May 09 00:00:00 CEST 1993,F,Algérienne
6853,14011097234,Wed Aug 08 00:00:00 CEST 1990,F,Algérienne
6857,14011097236,Sun Mar 31 00:00:00 CET 1991,F,Algérienne
6861,14011097238,Sat Sep 10 00:00:00 CEST 1988,F,Algérienne
6865,14011298715,Fri Jul 26 00:00:00 CEST 1991,M,Algérienne
6869,14011299186,Fri Jun 18 00:00:00 CEST 1993,M,Algérienne
6873,14010696481,Tue Jan 05 00:00:00 CET 1988,M,Algérienne
6877,14010696492,Tue Aug 23 00:00:00 CEST 1988,M,Algérienne
6881,14010696498,Wed Jan 09 00:00:00 CET 1985,M,Algérienne
6885,14011097242,Sat Feb 21 00:00:00 CET 1987,F,Algérienne
6889,14011298716,Wed Apr 10 00:00:00 CEST 1991,M,Algérienne
6893,14010696505,Mon May 04 00:00:00 CEST 1987,M,Algérienne
6897,14011097495,Tue Apr 07 00:00:00 CEST 1992,F,Algérienne
6901,14011097246,Sat Oct 19 00:00:00 CET 1991,F,Algérienne
6905,14011097248,Wed Jan 29 00:00:00 CET 1992,F,Algérienne
6909,14011298718,Mon Sep 21 00:00:00 CEST 1992,F,Algérienne
6913,14010696529,Sat Feb 06 00:00:00 CET 1988,M,Algérienne
6917,14011097250,Tue Nov 19 00:00:00 CET 1991,F,Algérienne
6921,14011097252,Sun Jun 12 00:00:00 CEST 1988,F,Algérienne
6925,14011097254,Tue Apr 09 00:00:00 CEST 1991,F,Algérienne
6929,14011097256,Fri Mar 29 00:00:00 CET 1991,F,Algérienne
6933,14010696540,Sun Oct 19 00:00:00 CET 1986,M,Algérienne
6937,14010796545,Tue Jan 01 00:00:00 CET 1985,M,Algérienne
6941,14010796547,Fri Feb 06 00:00:00 CET 1987,M,Algérienne
6945,14011097258,Tue Mar 21 00:00:00 CET 1989,F,Algérienne
6949,14011298719,Sun Jul 31 00:00:00 CEST 1994,M,Algérienne
6953,14010796554,Sat Dec 03 00:00:00 CET 1983,F,Algérienne
6957,14011097262,Wed Nov 13 00:00:00 CET 1991,F,Algérienne
6961,14011298720,Tue Jan 16 00:00:00 CET 1990,M,Algérienne
6965,14011298721,Sun Dec 05 00:00:00 CET 1993,M,Algérienne
6969,14010796560,Thu Nov 11 00:00:00 CET 1982,M,Algérienne
6973,14011097264,Tue Jan 30 00:00:00 CET 1990,F,Algérienne
6977,14011097266,Tue Jul 28 00:00:00 CEST 1992,F,Algérienne
6981,14011097268,Tue Sep 17 00:00:00 CEST 1991,F,Algérienne
6985,14011097270,Sun Sep 08 00:00:00 CEST 1991,F,Algérienne
6989,14011097320,Tue Feb 05 00:00:00 CET 1991,F,Algérienne
6993,14011097322,Thu Jan 24 00:00:00 CET 1991,F,Algérienne
6997,14011097323,Wed Sep 18 00:00:00 CEST 1991,F,Algérienne
7001,14011097610,Sat Jul 15 00:00:00 CEST 1989,M,Algérienne
7005,14011298722,Thu Feb 25 00:00:00 CET 1993,M,Algérienne
7009,14011097326,Wed Mar 14 00:00:00 CET 1990,F,Algérienne
7013,14011097328,Fri Apr 29 00:00:00 CEST 1988,F,Algérienne
7017,14011097330,Sun Mar 15 00:00:00 CET 1992,F,Algérienne
7021,14011097334,Thu Dec 07 00:00:00 CET 1989,F,Algérienne
7025,14011298724,Thu Jul 29 00:00:00 CEST 1993,M,Algérienne
7029,14011097342,Fri Sep 27 00:00:00 CEST 1991,F,Algérienne
7033,14011097337,Thu Aug 22 00:00:00 CEST 1991,F,Algérienne
7037,14011097339,Sat May 19 00:00:00 CEST 1990,F,Algérienne
7041,14011097341,Wed Apr 04 00:00:00 CEST 1990,F,Algérienne
7045,14011298725,Sun Mar 14 00:00:00 CET 1993,M,Algérienne
7049,14011097345,Fri Aug 21 00:00:00 CEST 1992,F,Algérienne
7053,14011097348,Fri Nov 18 00:00:00 CET 1988,F,Algérienne
7057,14011097349,Mon Aug 20 00:00:00 CEST 1990,F,Algérienne
7061,14011097350,Thu Oct 01 00:00:00 CET 1992,F,Algérienne
7065,14011298726,Sat May 29 00:00:00 CEST 1993,F,Algérienne
7069,14011298727,Thu Feb 04 00:00:00 CET 1993,F,Algérienne
7073,14011097354,Mon Nov 11 00:00:00 CET 1991,F,Algérienne
7077,14011097357,Fri Feb 23 00:00:00 CET 1990,F,Algérienne
7081,14011097359,Fri Jun 07 00:00:00 CEST 1991,F,Algérienne
7085,14011097503,Tue Jan 15 00:00:00 CET 1991,F,Algérienne
7089,14011097505,Wed Jul 03 00:00:00 CEST 1991,F,Algérienne
7093,14011097614,Sun Dec 08 00:00:00 CET 1991,M,Algérienne
7097,14011097500,Mon Apr 29 00:00:00 CEST 1991,F,Algérienne
7101,14011097363,Tue Mar 03 00:00:00 CET 1992,F,Algérienne
